MJD;Year;Month;Day;Type;X;sigma_X;Y;sigma_Y;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
48559;1991;10;30;;0.258923;0.000183;0.340890;0.000118;;0.0211239;0.0000035;0.0023338;0.0000044;;-0.014025;0.000233;-0.002892;0.000078;;;;
48560;1991;10;31;;0.258881;0.000163;0.337508;0.000104;;0.0186915;0.0000037;0.0025332;0.0000043;;-0.013664;0.000256;-0.003051;0.000080;;;;
48561;1991;11;01;;0.259302;0.000200;0.334371;0.000192;;0.0160776;0.0000052;0.0026983;0.0000033;;-0.013464;0.000341;-0.003195;0.000108;;;;
48562;1991;11;02;;0.260664;0.000131;0.331504;0.000139;;0.0133256;0.0000028;0.0027890;0.0000038;;-0.013818;0.000242;-0.003064;0.000102;;;;
48563;1991;11;03;;0.262069;0.000111;0.328760;0.000120;;0.0105339;0.0000023;0.0027673;0.0000037;;-0.014140;0.000206;-0.002714;0.000097;;;;
48564;1991;11;04;;0.262726;0.000173;0.326134;0.000186;;0.0078219;0.0000045;0.0026348;0.0000043;;-0.014076;0.000211;-0.002380;0.000100;;;;
48565;1991;11;05;;0.262859;0.000206;0.323698;0.000220;;0.0052849;0.0000063;0.0024283;0.0000054;;-0.013956;0.000213;-0.002249;0.000101;;;;
48566;1991;11;06;;0.262853;0.000344;0.321287;0.000366;;0.0029715;0.0000063;0.0022010;0.0000075;;-0.014004;0.000215;-0.002371;0.000101;;;;
48567;1991;11;07;;0.262600;0.000638;0.318515;0.000730;;0.0008745;0.0000088;0.0020052;0.0000071;;-0.013977;0.000351;-0.002611;0.000120;;;;
48568;1991;11;08;;0.262102;0.000350;0.315498;0.000388;;-0.0010583;0.0000080;0.0018736;0.0000074;;-0.013577;0.000375;-0.002751;0.000128;;;;
48569;1991;11;09;;0.261728;0.000378;0.312821;0.000334;;-0.0028972;0.0000061;0.0018114;0.0000067;;-0.012764;0.000410;-0.002661;0.000156;;;;
48570;1991;11;10;;0.261136;0.000533;0.309781;0.000416;;-0.0047058;0.0000054;0.0018106;0.0000088;;-0.012201;0.000449;-0.002414;0.000197;;;;
48571;1991;11;11;;0.259924;0.000799;0.306148;0.000587;;-0.0065403;0.0000115;0.0018654;0.0000064;;-0.012054;0.000720;-0.002212;0.000310;;;;
48572;1991;11;12;;0.258891;0.000375;0.303034;0.000236;;-0.0084538;0.0000075;0.0019689;0.0000077;;-0.011902;0.000372;-0.002195;0.000172;;;;
48573;1991;11;13;;0.258404;0.000193;0.300822;0.000122;;-0.0104893;0.0000039;0.0021055;0.0000057;;-0.011658;0.000197;-0.002311;0.000092;;;;
48574;1991;11;14;;0.257556;0.000191;0.298350;0.000126;;-0.0126690;0.0000040;0.0022546;0.0000054;;-0.011828;0.000201;-0.002394;0.000089;;;;
48575;1991;11;15;;0.256262;0.000288;0.295427;0.000285;;-0.0149954;0.0000070;0.0023989;0.0000049;;-0.012157;0.000365;-0.002275;0.000121;;;;
48576;1991;11;16;;0.255056;0.000331;0.292508;0.000259;;-0.0174567;0.0000058;0.0025268;0.0000061;;-0.012121;0.000463;-0.002014;0.000152;;;;
48577;1991;11;17;;0.253753;0.000352;0.289063;0.000233;;-0.0200327;0.0000052;0.0026180;0.0000064;;-0.011851;0.000542;-0.002021;0.000182;;;;
48578;1991;11;18;;0.252439;0.000281;0.285349;0.000274;;-0.0226710;0.0000071;0.0026395;0.0000063;;-0.011798;0.000418;-0.002332;0.000129;;;;
48579;1991;11;19;;0.251711;0.000346;0.282391;0.000241;;-0.0252866;0.0000075;0.0025736;0.0000072;;-0.012173;0.000348;-0.002540;0.000118;;;;
48580;1991;11;20;;0.251716;0.000533;0.279860;0.000150;;-0.0277949;0.0000073;0.0024332;0.0000070;;-0.012709;0.000264;-0.002395;0.000108;;;;
48581;1991;11;21;;0.251830;0.000379;0.276499;0.000168;;-0.0301400;0.0000066;0.0022432;0.0000066;;-0.012752;0.000330;-0.002128;0.000135;;;;
48582;1991;11;22;;0.251075;0.000190;0.273709;0.000270;;-0.0322870;0.0000058;0.0020632;0.0000060;;-0.012151;0.000265;-0.001941;0.000104;;;;
48583;1991;11;23;;0.249536;0.000154;0.271733;0.000272;;-0.0342932;0.0000055;0.0019801;0.0000057;;-0.011403;0.000215;-0.001809;0.000085;;;;
48584;1991;11;24;;0.247944;0.000172;0.269647;0.000236;;-0.0362877;0.0000056;0.0020377;0.0000057;;-0.010983;0.000243;-0.001681;0.000093;;;;
48585;1991;11;25;;0.246722;0.000279;0.266776;0.000202;;-0.0384080;0.0000060;0.0022229;0.0000060;;-0.010995;0.000398;-0.001619;0.000128;;;;
48586;1991;11;26;;0.245826;0.000289;0.262958;0.000214;;-0.0407566;0.0000063;0.0024812;0.0000073;;-0.011192;0.000399;-0.001739;0.000129;;;;
48587;1991;11;27;;0.244866;0.000356;0.258720;0.000302;;-0.0433698;0.0000086;0.0027379;0.0000091;;-0.011227;0.000429;-0.001932;0.000140;;;;
48588;1991;11;28;;0.243537;0.000495;0.254735;0.000464;;-0.0462102;0.0000119;0.0029157;0.0000118;;-0.011043;0.000579;-0.001822;0.000191;;;;
48589;1991;11;29;;0.242293;0.000698;0.250940;0.000709;;-0.0491672;0.0000151;0.0029695;0.0000189;;-0.010882;0.000851;-0.001578;0.000289;;;;
48590;1991;11;30;;0.241467;0.001446;0.247255;0.001283;;-0.0521140;0.0000260;0.0029055;0.0000219;;-0.010911;0.001254;-0.001391;0.000522;;;;
48591;1991;12;01;;0.240974;0.001272;0.243890;0.001121;;-0.0549493;0.0000287;0.0027567;0.0000194;;-0.011116;0.001065;-0.001309;0.000471;;;;
48592;1991;12;02;;0.240540;0.000520;0.241058;0.000535;;-0.0576091;0.0000129;0.0025635;0.0000197;;-0.011355;0.000583;-0.001284;0.000225;;;;
48593;1991;12;03;;0.240089;0.000442;0.238640;0.000405;;-0.0600696;0.0000107;0.0023647;0.0000104;;-0.011487;0.000495;-0.001268;0.000190;;;;
48594;1991;12;04;;0.239431;0.000383;0.236238;0.000226;;-0.0623434;0.0000080;0.0021899;0.0000073;;-0.011465;0.000385;-0.001297;0.000175;;;;
48595;1991;12;05;;0.238026;0.000196;0.233730;0.000123;;-0.0644648;0.0000038;0.0020551;0.0000062;;-0.011301;0.000193;-0.001375;0.000089;;;;
48596;1991;12;06;;0.236850;0.000247;0.231978;0.000163;;-0.0664760;0.0000043;0.0019606;0.0000059;;-0.011279;0.000210;-0.001491;0.000099;;;;
48597;1991;12;07;;0.235270;0.000590;0.230596;0.000451;;-0.0684109;0.0000080;0.0019089;0.0000056;;-0.011244;0.000324;-0.001482;0.000173;;;;
48598;1991;12;08;;0.231957;0.000683;0.228246;0.000706;;-0.0703167;0.0000069;0.0019159;0.0000064;;-0.010882;0.000400;-0.001301;0.000208;;;;
48599;1991;12;09;;0.227862;0.000243;0.224641;0.000261;;-0.0722606;0.0000048;0.0019903;0.0000060;;-0.010196;0.000450;-0.001121;0.000188;;;;
48600;1991;12;10;;0.224764;0.000258;0.220568;0.000269;;-0.0743090;0.0000050;0.0021181;0.0000048;;-0.009541;0.000453;-0.001128;0.000202;;;;
48601;1991;12;11;;0.222944;0.000250;0.217073;0.000211;;-0.0765013;0.0000049;0.0022653;0.0000043;;-0.009385;0.000301;-0.001279;0.000143;;;;
48602;1991;12;12;;0.220848;0.000152;0.214469;0.000126;;-0.0788370;0.0000036;0.0024027;0.0000046;;-0.009856;0.000174;-0.001290;0.000077;;;;
48603;1991;12;13;;0.219090;0.000171;0.211689;0.000146;;-0.0812975;0.0000043;0.0025103;0.0000046;;-0.010454;0.000193;-0.000989;0.000089;;;;
48604;1991;12;14;;0.217679;0.000259;0.209055;0.000243;;-0.0838432;0.0000057;0.0025748;0.0000043;;-0.010483;0.000293;-0.000728;0.000150;;;;
48605;1991;12;15;;0.215805;0.000359;0.206909;0.000388;;-0.0864288;0.0000044;0.0025954;0.0000053;;-0.010194;0.000524;-0.000781;0.000194;;;;
48606;1991;12;16;;0.213277;0.000281;0.204696;0.000355;;-0.0890133;0.0000049;0.0025712;0.0000046;;-0.010321;0.000355;-0.001022;0.000168;;;;
48607;1991;12;17;;0.211152;0.000160;0.201980;0.000190;;-0.0915507;0.0000048;0.0024893;0.0000040;;-0.010675;0.000237;-0.001212;0.000136;;;;
48608;1991;12;18;;0.209939;0.000104;0.198999;0.000100;;-0.0939768;0.0000030;0.0023378;0.0000039;;-0.010809;0.000175;-0.001186;0.000097;;;;
48609;1991;12;19;;0.208367;0.000091;0.196628;0.000079;;-0.0962240;0.0000030;0.0021391;0.0000038;;-0.010962;0.000201;-0.000974;0.000077;;;;
48610;1991;12;20;;0.207424;0.000125;0.194692;0.000105;;-0.0982715;0.0000045;0.0019622;0.0000043;;-0.010735;0.000299;-0.000882;0.000098;;;;
48611;1991;12;21;;0.206032;0.000240;0.193061;0.000218;;-0.1001830;0.0000056;0.0018883;0.0000047;;-0.009887;0.000437;-0.000998;0.000158;;;;
48612;1991;12;22;;0.203579;0.000260;0.191087;0.000255;;-0.1020907;0.0000049;0.0019515;0.0000067;;-0.009025;0.000492;-0.001169;0.000161;;;;
48613;1991;12;23;;0.200731;0.000359;0.188577;0.000303;;-0.1041202;0.0000077;0.0021188;0.0000068;;-0.008772;0.000441;-0.001250;0.000179;;;;
48614;1991;12;24;;0.197806;0.000497;0.186359;0.000412;;-0.1063391;0.0000086;0.0023260;0.0000083;;-0.009108;0.000435;-0.001246;0.000182;;;;
48615;1991;12;25;;0.195088;0.000871;0.184744;0.000766;;-0.1087550;0.0000088;0.0025097;0.0000104;;-0.009584;0.000436;-0.001221;0.000180;;;;
48616;1991;12;26;;0.192831;0.000593;0.183026;0.000509;;-0.1113209;0.0000122;0.0026174;0.0000105;;-0.009838;0.000446;-0.001108;0.000148;;;;
48617;1991;12;27;;0.191143;0.000602;0.180371;0.000510;;-0.1139461;0.0000123;0.0026188;0.0000123;;-0.009893;0.000446;-0.000833;0.000148;;;;
48618;1991;12;28;;0.189924;0.000809;0.176863;0.000674;;-0.1165226;0.0000123;0.0025171;0.0000112;;-0.009944;0.000446;-0.000532;0.000148;;;;
48619;1991;12;29;;0.188857;0.001152;0.173800;0.000970;;-0.1189594;0.0000101;0.0023465;0.0000103;;-0.010047;0.000526;-0.000454;0.000178;;;;
48620;1991;12;30;;0.187552;0.000692;0.171723;0.000724;;-0.1212098;0.0000084;0.0021547;0.0000092;;-0.010166;0.000774;-0.000676;0.000285;;;;
48621;1991;12;31;;0.185716;0.000684;0.170217;0.000717;;-0.1232749;0.0000084;0.0019810;0.0000084;;-0.010302;0.000775;-0.001046;0.000286;;;;
48622;1992;01;01;;0.183318;0.000642;0.168633;0.000679;;-0.1251865;0.0000084;0.0018467;0.0000092;;-0.010437;0.000735;-0.001350;0.000280;;;;
48623;1992;01;02;;0.180598;0.000262;0.166756;0.000295;;-0.1269890;0.0000099;0.0017620;0.0000092;;-0.010453;0.000327;-0.001450;0.000169;;;;
48624;1992;01;03;;0.177883;0.000257;0.164758;0.000290;;-0.1287347;0.0000100;0.0017370;0.0000100;;-0.010244;0.000321;-0.001303;0.000167;;;;
48625;1992;01;04;;0.175363;0.000259;0.162863;0.000292;;-0.1304871;0.0000100;0.0017809;0.0000080;;-0.009821;0.000321;-0.000922;0.000167;;;;
48626;1992;01;05;;0.172997;0.000519;0.161078;0.000540;;-0.1323168;0.0000061;0.0018917;0.0000072;;-0.009327;0.000345;-0.000458;0.000154;;;;
48627;1992;01;06;;0.170678;0.000431;0.159216;0.000402;;-0.1342843;0.0000044;0.0020499;0.0000050;;-0.008955;0.000384;-0.000179;0.000139;;;;
48628;1992;01;07;;0.168458;0.000224;0.157115;0.000207;;-0.1364224;0.0000038;0.0022239;0.0000035;;-0.008863;0.000307;-0.000283;0.000128;;;;
48629;1992;01;08;;0.166474;0.000127;0.154873;0.000116;;-0.1387302;0.0000027;0.0023849;0.0000033;;-0.009051;0.000189;-0.000610;0.000100;;;;
48630;1992;01;09;;0.163998;0.000159;0.152960;0.000147;;-0.1411833;0.0000028;0.0025189;0.0000047;;-0.009252;0.000187;-0.000630;0.000102;;;;
48631;1992;01;10;;0.160948;0.000289;0.151625;0.000307;;-0.1437537;0.0000066;0.0026201;0.0000057;;-0.009261;0.000269;-0.000276;0.000156;;;;
48632;1992;01;11;;0.158183;0.000472;0.150579;0.000577;;-0.1464055;0.0000087;0.0026736;0.0000057;;-0.009121;0.000283;0.000000;0.000166;;;;
48633;1992;01;12;;0.155467;0.000767;0.149442;0.000911;;-0.1490815;0.0000048;0.0026627;0.0000061;;-0.009071;0.000327;-0.000126;0.000140;;;;
48634;1992;01;13;;0.152452;0.000242;0.147926;0.000259;;-0.1517126;0.0000035;0.0025858;0.0000043;;-0.009346;0.000439;-0.000569;0.000118;;;;
48635;1992;01;14;;0.149460;0.000226;0.146004;0.000237;;-0.1542394;0.0000037;0.0024601;0.0000044;;-0.009952;0.000394;-0.000914;0.000116;;;;
48636;1992;01;15;;0.146695;0.000233;0.144094;0.000226;;-0.1566280;0.0000053;0.0023159;0.0000054;;-0.010696;0.000301;-0.000859;0.000111;;;;
48637;1992;01;16;;0.143825;0.000253;0.142787;0.000242;;-0.1588804;0.0000071;0.0021932;0.0000070;;-0.011354;0.000298;-0.000639;0.000125;;;;
48638;1992;01;17;;0.140731;0.000304;0.141874;0.000314;;-0.1610406;0.0000087;0.0021434;0.0000073;;-0.011605;0.000309;-0.000638;0.000207;;;;
48639;1992;01;18;;0.137505;0.000240;0.140836;0.000271;;-0.1632062;0.0000076;0.0022181;0.0000077;;-0.011180;0.000223;-0.000939;0.000123;;;;
48640;1992;01;19;;0.134020;0.000207;0.139896;0.000235;;-0.1655172;0.0000067;0.0024293;0.0000058;;-0.010322;0.000193;-0.001304;0.000096;;;;
48641;1992;01;20;;0.130263;0.000143;0.139010;0.000143;;-0.1680901;0.0000041;0.0027223;0.0000053;;-0.009529;0.000185;-0.001423;0.000059;;;;
48642;1992;01;21;;0.126545;0.000135;0.137704;0.000136;;-0.1709596;0.0000038;0.0030023;0.0000038;;-0.009074;0.000187;-0.001289;0.000058;;;;
48643;1992;01;22;;0.123278;0.000121;0.135980;0.000129;;-0.1740640;0.0000035;0.0031798;0.0000038;;-0.008924;0.000197;-0.001125;0.000068;;;;
48644;1992;01;23;;0.120645;0.000131;0.134518;0.000141;;-0.1772712;0.0000038;0.0032027;0.0000054;;-0.009110;0.000224;-0.001027;0.000080;;;;
48645;1992;01;24;;0.118406;0.000258;0.133451;0.000251;;-0.1804217;0.0000073;0.0030728;0.0000061;;-0.009493;0.000423;-0.000927;0.000126;;;;
48646;1992;01;25;;0.116087;0.000300;0.132344;0.000280;;-0.1833841;0.0000084;0.0028429;0.0000060;;-0.009793;0.000478;-0.000864;0.000135;;;;
48647;1992;01;26;;0.113373;0.000333;0.131044;0.000323;;-0.1860952;0.0000047;0.0025856;0.0000058;;-0.009882;0.000221;-0.000964;0.000094;;;;
48648;1992;01;27;;0.110279;0.000201;0.129718;0.000205;;-0.1885605;0.0000032;0.0023591;0.0000040;;-0.009814;0.000153;-0.001208;0.000072;;;;
48649;1992;01;28;;0.107055;0.000145;0.128415;0.000144;;-0.1908295;0.0000033;0.0021940;0.0000035;;-0.009819;0.000156;-0.001403;0.000071;;;;
48650;1992;01;29;;0.104022;0.000162;0.126866;0.000125;;-0.1929700;0.0000037;0.0020988;0.0000039;;-0.009933;0.000170;-0.001463;0.000068;;;;
48651;1992;01;30;;0.101337;0.000267;0.125513;0.000188;;-0.1950510;0.0000045;0.0020748;0.0000063;;-0.009681;0.000193;-0.001592;0.000074;;;;
48652;1992;01;31;;0.098486;0.000429;0.124571;0.000370;;-0.1971441;0.0000088;0.0021166;0.0000071;;-0.009032;0.000289;-0.001865;0.000121;;;;
48653;1992;02;01;;0.095786;0.000536;0.123820;0.000488;;-0.1993067;0.0000098;0.0022017;0.0000080;;-0.008467;0.000304;-0.002097;0.000129;;;;
48654;1992;02;02;;0.093570;0.000863;0.123022;0.000791;;-0.2015649;0.0000072;0.0023031;0.0000075;;-0.008309;0.000302;-0.002077;0.000133;;;;
48655;1992;02;03;;0.091643;0.000259;0.122286;0.000233;;-0.2039226;0.0000052;0.0024076;0.0000051;;-0.008527;0.000294;-0.001786;0.000137;;;;
48656;1992;02;04;;0.089704;0.000200;0.121972;0.000171;;-0.2063811;0.0000030;0.0025170;0.0000034;;-0.008858;0.000239;-0.001452;0.000119;;;;
48657;1992;02;05;;0.087418;0.000137;0.122126;0.000113;;-0.2089495;0.0000017;0.0026330;0.0000024;;-0.009114;0.000159;-0.001347;0.000086;;;;
48658;1992;02;06;;0.084694;0.000120;0.122134;0.000101;;-0.2116335;0.0000017;0.0027358;0.0000036;;-0.009365;0.000163;-0.001511;0.000088;;;;
48659;1992;02;07;;0.081940;0.000252;0.121322;0.000297;;-0.2144025;0.0000056;0.0027870;0.0000061;;-0.009469;0.000286;-0.001795;0.000139;;;;
48660;1992;02;08;;0.079412;0.000396;0.119865;0.000560;;-0.2171867;0.0000105;0.0027588;0.0000084;;-0.009231;0.000446;-0.002025;0.000208;;;;
48661;1992;02;09;;0.076684;0.000402;0.118855;0.000423;;-0.2199006;0.0000112;0.0026541;0.0000072;;-0.008836;0.000557;-0.002122;0.000268;;;;
48662;1992;02;10;;0.073760;0.000126;0.118493;0.000127;;-0.2224804;0.0000038;0.0025014;0.0000074;;-0.008808;0.000153;-0.002069;0.000080;;;;
48663;1992;02;11;;0.070993;0.000131;0.118096;0.000133;;-0.2248976;0.0000037;0.0023315;0.0000041;;-0.009517;0.000156;-0.001855;0.000082;;;;
48664;1992;02;12;;0.068187;0.000210;0.117344;0.000220;;-0.2271496;0.0000043;0.0021703;0.0000047;;-0.010686;0.000247;-0.001554;0.000129;;;;
48665;1992;02;13;;0.064612;0.000344;0.116758;0.000372;;-0.2292581;0.0000056;0.0020550;0.0000079;;-0.011437;0.000416;-0.001449;0.000214;;;;
48666;1992;02;14;;0.060752;0.000370;0.116521;0.000290;;-0.2312919;0.0000114;0.0020334;0.0000064;;-0.011435;0.000562;-0.001758;0.000256;;;;
48667;1992;02;15;;0.057467;0.000206;0.116377;0.000150;;-0.2333634;0.0000071;0.0021344;0.0000088;;-0.010925;0.000290;-0.002367;0.000129;;;;
48668;1992;02;16;;0.054299;0.000218;0.116292;0.000159;;-0.2355936;0.0000062;0.0023459;0.0000089;;-0.010337;0.000250;-0.002852;0.000110;;;;
48669;1992;02;17;;0.051083;0.000570;0.116273;0.000507;;-0.2380688;0.0000107;0.0026131;0.0000096;;-0.009953;0.000453;-0.002872;0.000182;;;;
48670;1992;02;18;;0.048307;0.000526;0.116261;0.000587;;-0.2408057;0.0000129;0.0028569;0.0000129;;-0.009756;0.000568;-0.002554;0.000219;;;;
48671;1992;02;19;;0.045954;0.000630;0.116303;0.000598;;-0.2437431;0.0000152;0.0030031;0.0000121;;-0.009605;0.000660;-0.002328;0.000280;;;;
48672;1992;02;20;;0.043299;0.000478;0.116590;0.000546;;-0.2467603;0.0000113;0.0030029;0.0000110;;-0.009602;0.000477;-0.002392;0.000205;;;;
48673;1992;02;21;;0.040082;0.000237;0.116896;0.000302;;-0.2497031;0.0000069;0.0028571;0.0000085;;-0.009638;0.000322;-0.002427;0.000136;;;;
48674;1992;02;22;;0.036256;0.000235;0.117490;0.000262;;-0.2524478;0.0000057;0.0026296;0.0000061;;-0.009536;0.000410;-0.002166;0.000169;;;;
48675;1992;02;23;;0.032351;0.000260;0.117807;0.000254;;-0.2549584;0.0000053;0.0024083;0.0000056;;-0.009412;0.000499;-0.002053;0.000210;;;;
48676;1992;02;24;;0.028877;0.000151;0.117399;0.000166;;-0.2572777;0.0000055;0.0022466;0.0000052;;-0.009331;0.000222;-0.002397;0.000118;;;;
48677;1992;02;25;;0.025858;0.000147;0.116674;0.000143;;-0.2594737;0.0000052;0.0021403;0.0000050;;-0.009351;0.000223;-0.002944;0.000114;;;;
48678;1992;02;26;;0.023066;0.000153;0.116191;0.000113;;-0.2615830;0.0000045;0.0020539;0.0000050;;-0.009561;0.000285;-0.003298;0.000117;;;;
48679;1992;02;27;;0.020231;0.000159;0.116020;0.000118;;-0.2636059;0.0000049;0.0019853;0.0000065;;-0.009819;0.000275;-0.003353;0.000111;;;;
48680;1992;02;28;;0.016922;0.000187;0.115724;0.000192;;-0.2655764;0.0000084;0.0019728;0.0000069;;-0.009810;0.000215;-0.003277;0.000097;;;;
48681;1992;02;29;;0.013049;0.000263;0.115125;0.000277;;-0.2675707;0.0000089;0.0020401;0.0000078;;-0.009416;0.000213;-0.003257;0.000097;;;;
48682;1992;03;01;;0.009217;0.000414;0.114950;0.000452;;-0.2696698;0.0000073;0.0021782;0.0000074;;-0.008877;0.000241;-0.003284;0.000104;;;;
48683;1992;03;02;;0.005726;0.000223;0.115557;0.000285;;-0.2719322;0.0000059;0.0023586;0.0000059;;-0.008537;0.000303;-0.003248;0.000118;;;;
48684;1992;03;03;;0.002360;0.000173;0.116619;0.000163;;-0.2743835;0.0000046;0.0025463;0.0000043;;-0.008532;0.000287;-0.003135;0.000110;;;;
48685;1992;03;04;;-0.001164;0.000106;0.117596;0.000082;;-0.2770136;0.0000027;0.0027072;0.0000037;;-0.008722;0.000238;-0.003051;0.000089;;;;
48686;1992;03;05;;-0.004863;0.000108;0.118267;0.000083;;-0.2797805;0.0000028;0.0028105;0.0000044;;-0.008851;0.000241;-0.003087;0.000091;;;;
48687;1992;03;06;;-0.008737;0.000212;0.118887;0.000196;;-0.2826131;0.0000061;0.0028394;0.0000044;;-0.008956;0.000305;-0.003288;0.000116;;;;
48688;1992;03;07;;-0.012711;0.000215;0.119704;0.000185;;-0.2854371;0.0000061;0.0028076;0.0000058;;-0.009136;0.000283;-0.003585;0.000088;;;;
48689;1992;03;08;;-0.016431;0.000201;0.120424;0.000164;;-0.2882101;0.0000055;0.0027276;0.0000055;;-0.009045;0.000268;-0.003619;0.000077;;;;
48690;1992;03;09;;-0.019656;0.000181;0.120872;0.000199;;-0.2908828;0.0000049;0.0025990;0.0000050;;-0.008611;0.000305;-0.003411;0.000079;;;;
48691;1992;03;10;;-0.022531;0.000178;0.121308;0.000176;;-0.2934110;0.0000045;0.0024575;0.0000044;;-0.008249;0.000286;-0.003339;0.000083;;;;
48692;1992;03;11;;-0.025401;0.000184;0.122046;0.000133;;-0.2958141;0.0000040;0.0023800;0.0000051;;-0.008385;0.000239;-0.003564;0.000098;;;;
48693;1992;03;12;;-0.028462;0.000258;0.123106;0.000183;;-0.2981985;0.0000058;0.0024187;0.0000071;;-0.009077;0.000351;-0.003841;0.000149;;;;
48694;1992;03;13;;-0.031972;0.000270;0.124204;0.000335;;-0.3006851;0.0000103;0.0025686;0.0000064;;-0.009674;0.000687;-0.004123;0.000201;;;;
48695;1992;03;14;;-0.034655;0.000298;0.125916;0.000379;;-0.3033676;0.0000070;0.0027935;0.0000081;;-0.009440;0.000578;-0.004421;0.000191;;;;
48696;1992;03;15;;-0.037404;0.000505;0.127937;0.000503;;-0.3062923;0.0000060;0.0030561;0.0000066;;-0.008643;0.000513;-0.004602;0.000188;;;;
48697;1992;03;16;;-0.041140;0.000365;0.129732;0.000370;;-0.3094797;0.0000063;0.0033215;0.0000063;;-0.007987;0.000358;-0.004533;0.000113;;;;
48698;1992;03;17;;-0.044661;0.000331;0.131568;0.000322;;-0.3129112;0.0000066;0.0035263;0.0000082;;-0.007929;0.000359;-0.004284;0.000112;;;;
48699;1992;03;18;;-0.047278;0.000574;0.133816;0.000337;;-0.3164894;0.0000100;0.0035936;0.0000092;;-0.008417;0.000515;-0.004106;0.000146;;;;
48700;1992;03;19;;-0.050326;0.000565;0.135946;0.000285;;-0.3200497;0.0000117;0.0035053;0.0000088;;-0.008932;0.000569;-0.004164;0.000159;;;;
48701;1992;03;20;;-0.054276;0.000412;0.137351;0.000368;;-0.3234613;0.0000076;0.0033145;0.0000086;;-0.009103;0.000424;-0.004255;0.000140;;;;
48702;1992;03;21;;-0.057870;0.000413;0.139096;0.000366;;-0.3266605;0.0000055;0.0030690;0.0000063;;-0.008952;0.000416;-0.004097;0.000154;;;;
48703;1992;03;22;;-0.060949;0.000351;0.141014;0.000303;;-0.3296029;0.0000049;0.0028159;0.0000061;;-0.008678;0.000405;-0.004037;0.000172;;;;
48704;1992;03;23;;-0.063808;0.000212;0.142768;0.000209;;-0.3323111;0.0000067;0.0026220;0.0000061;;-0.008387;0.000283;-0.004310;0.000197;;;;
48705;1992;03;24;;-0.066489;0.000203;0.144626;0.000203;;-0.3348719;0.0000072;0.0025169;0.0000070;;-0.008149;0.000274;-0.004705;0.000201;;;;
48706;1992;03;25;;-0.068876;0.000205;0.146852;0.000205;;-0.3373698;0.0000072;0.0024782;0.0000088;;-0.008053;0.000276;-0.004939;0.000200;;;;
48707;1992;03;26;;-0.070861;0.000338;0.149237;0.000336;;-0.3398505;0.0000104;0.0024754;0.0000089;;-0.008057;0.000490;-0.004963;0.000186;;;;
48708;1992;03;27;;-0.072512;0.000352;0.151405;0.000349;;-0.3423393;0.0000106;0.0025015;0.0000105;;-0.007955;0.000515;-0.004897;0.000185;;;;
48709;1992;03;28;;-0.074126;0.000354;0.153304;0.000352;;-0.3448678;0.0000106;0.0025677;0.0000108;;-0.007665;0.000515;-0.004863;0.000185;;;;
48710;1992;03;29;;-0.076156;0.000830;0.155487;0.000746;;-0.3474825;0.0000109;0.0026794;0.0000110;;-0.007429;0.000400;-0.004858;0.000212;;;;
48711;1992;03;30;;-0.078770;0.001226;0.158409;0.000833;;-0.3502265;0.0000113;0.0028196;0.0000115;;-0.007557;0.000324;-0.004826;0.000281;;;;
48712;1992;03;31;;-0.081457;0.000981;0.161580;0.000673;;-0.3531140;0.0000122;0.0029526;0.0000156;;-0.008021;0.000351;-0.004774;0.000268;;;;
48713;1992;04;01;;-0.083203;0.001354;0.163655;0.000999;;-0.3561174;0.0000199;0.0030390;0.0000164;;-0.008368;0.000596;-0.004770;0.000232;;;;
48714;1992;04;02;;-0.084527;0.000940;0.165220;0.000865;;-0.3591728;0.0000207;0.0030553;0.0000167;;-0.008102;0.000701;-0.004850;0.000217;;;;
48715;1992;04;03;;-0.086411;0.000439;0.166943;0.000443;;-0.3622060;0.0000136;0.0029977;0.0000170;;-0.007457;0.000469;-0.004982;0.000204;;;;
48716;1992;04;04;;-0.088784;0.000484;0.168605;0.000492;;-0.3651471;0.0000133;0.0028745;0.0000133;;-0.007073;0.000460;-0.005101;0.000203;;;;
48717;1992;04;05;;-0.091082;0.001164;0.169997;0.001086;;-0.3679403;0.0000131;0.0027079;0.0000131;;-0.007200;0.000403;-0.005138;0.000183;;;;
